topic,video_id,title,description,views,likes,duration_minutes,keywords,keyword_count,difficulty,positive_comments(%),neutral_comments(%),negative_comments(%),total_comments,video_url,published_at,channel_title
cybersecurity basics,b12JrM-6DBY,How I Would Learn Cyber Security if I Could Start Over in 2025 Beginner Roadmap,In this video I walk you through a entry level cybersecurity roadmap that I would take if I had to restart my cybersecurity career from scratch Resources: Google Cybersecurity Professional Certificate CompTIA Security+ CompTIA Network+ AWS Cloud Practitioner cloud practitioner/ Security Blue Team Level 1 btl1/ PJPT by TCM Security sec.com/pjpt/ Video Resources: 22I?si=gTsiO EZgo2ceZ5e f2JBG Google Cybersecurity Certificate Start a Career in GRC security consulting grc?affcode=1703194 ha1ooser Ch,787770,44465,7.87,"cybersecurity, security, employer, video, level, career, resources, google, certificate, comptia, cloud, grc, walk, entry, roadmap, would, take, restart, scratch, professional",20,Beginner,53.33,46.67,0.0,15,https://www.youtube.com/watch?v=b12JrM-6DBY,2024-07-22T15:00:06Z,Cyber with Ben
cybersecurity basics,jq_LZ1RFPfU,Cybersecurity Architecture: Five Principles to Follow and One to Avoid,"IBM Security QRadar EDR : IBM Security X Force Threat Intelligence Index 2023: This ten part video series is based on a 400 level class on Enterprise Cybersecurity Architecture taught by Jeff ""the Security Guy"" Crume at a local university. He'll begin by explaining the foundational principles of cybersecurity five that are best practices and one that's just the opposite. The subsequent episodes will look at the various domains that apply to a well designed security architecture. Be sure to subsc",781014,15198,17.57,"security, ibm, cybersecurity, qradar, video, architecture, principles, subscribe, get, cloud, edr, force, threat, intelligence, index, ten, part, series, based, level",20,Beginner,53.33,40.0,6.67,15,https://www.youtube.com/watch?v=jq_LZ1RFPfU,2023-05-31T15:18:53Z,IBM Technology
cybersecurity basics,zIdv2NDRExI,The Best Way to Learn Linux,"Join up and get everything you actually need to start hacking like a pro academy.github.io/ Educational Purposes Only. i installed linux thinking i d instantly become a hacker. instead, i broke everything wifi, bootloader, even the volume keys. this video is your no bs guide to learning linux without going insane. i ll walk you through the real way to master the terminal, avoid gatekept rabbit holes, and actually build the confidence to break and fix your own system. this isn t a tutorial it s s",728092,57208,4.17,"linux, everything, actually, hacking, terminal, system, pages, command, man, join, get, need, start, like, pro, educational, purposes, installed, thinking, instantly",20,Beginner,40.0,53.33,6.67,15,https://www.youtube.com/watch?v=zIdv2NDRExI,2025-05-16T14:59:27Z,CyberFlow
cybersecurity basics,hKbUbE6HLW8,Cyber Security Expert ? | Google FREE Courses | Earn 1 Lakh/Month,"Free Cyber Security course for beginners Explore the world of cyber security jobs, salary, and training opportunities in this comprehensive guide. In this video, we provide you with a comprehensive roadmap and discuss Google's free courses that can kickstart your career in just 6 months. Despite a high demand for jobs in the IT industry, most students lack awareness in this field. So, watch this video to learn how you can step into this direction and build your career. Important Links certificat",726897,27116,7.97,"free, course, courses, video, complete, hindi, use, code, kaise, bane, guide, aid, animation, motion, graphic, digital, web, cyber, security, jobs",20,Beginner,26.67,66.67,6.67,15,https://www.youtube.com/watch?v=hKbUbE6HLW8,2023-10-31T15:46:37Z,Skillsiya
cybersecurity basics,aRbKFCY4tjE,Cybersecurity for Beginners: Basic Skills,"Cybersecurity Skills everyone should have, Cybersecurity 101: This video discusses basic approaches and investigation techniques to avoid scams, malware, ransomware and other cyberthreats. Try the new Malwarebytes for free: sponsor Buy the best antivirus: antivirus Join the discussion on Discord: Get your business endpoints tested by us: Contact us for business:",602538,29041,5.68,"cybersecurity, antivirus, business, skills, everyone, video, discusses, basic, approaches, investigation, techniques, avoid, scams, malware, ransomware, cyberthreats, try, new, malwarebytes, free",20,Beginner,46.67,46.67,6.67,15,https://www.youtube.com/watch?v=aRbKFCY4tjE,2024-03-21T19:43:02Z,PC Security Channel
cybersecurity basics,dUjNVzzqTiA,A REAL Day in the life in Cybersecurity in Under 10 Minutes,"Hey guys, this video will be about my day in life as a Cybersecurity Analyst in 2024. I'll run through my daily tasks as well as new tasks that I have gained as my experience increases. Confidential details have been blurred out in order to make this video happen Enjoy Day in life 2023 Automations Splunk Beginner Basics Incident Response Cybersecurity Career Path: jono Cybersecurity for Beginners: jono Cybersecurity Bootcamp: jono Ethical Hacking Bootcamp: jono Complete Python Bootcamp: jono AI ",575670,16705,9.55,"jono, cybersecurity, career, bootcamp, video, day, life, tasks, path, hey, guys, analyst, run, daily, well, new, gained, experience, increases, confidential",20,Beginner,53.33,46.67,0.0,15,https://www.youtube.com/watch?v=dUjNVzzqTiA,2024-03-03T11:28:58Z,Tech with Jono
cybersecurity basics,b4-ZZb_4Zr4,what is cyber security ? | Introduction | Cyber security needs and meaning for beginners | MCA/Btech,playlist of cyber security: lRiC0qpqYTYQT3y7iLgPOdc description of video: Introduction of cyber security what is cyber security meaning of cyber security cyber security needs content for MCA/B.tech/BCA etc is lecture series mai hum cyber security ko cover kr rhe hai... last moment exams ke lie short videos hai ..jo aapko paper mai likhne ke kaam aaynge.. cyber security ki poori playlist ka link description mai dia gya hai.. aur bhi kayi computer ke subjects available hai jo ki aap padh skte jo..,561254,11214,5.33,"cyber, security, hai, mai, playlist, description, akantpathak, video, introduction, meaning, needs, content, etc, lecture, series, hum, cover, rhe, last, moment",20,Beginner,40.0,46.67,13.33,15,https://www.youtube.com/watch?v=b4-ZZb_4Zr4,2021-07-17T15:01:02Z,Unbeaten Learning
cybersecurity basics,z7orHuC7EoY,"Cybersecurity Roadmap in 2025 | Top Certifications, Salary Trends & Future Scope","Cybersecurity is evolving rapidly, and by 2025, the demand for skilled professionals will be higher than ever. But what certifications should you pursue? What salary can you expect? And what coding skills are essential for a successful cybersecurity career? In this video, we break it all down Thinking about a career in cybersecurity? We ll cover: The top cybersecurity certifications to get in 2025 Expected salary trends and career opportunities The must have coding skills for cybersecurity profe",743197,62584,1.75,"cybersecurity, career, certifications, gfg, salary, coding, skills, challenge, professionals, get, future, geeksforgeeks, interview, official, evolving, rapidly, demand, skilled, higher, ever",20,Beginner,20.0,66.67,13.33,15,https://www.youtube.com/watch?v=z7orHuC7EoY,2025-03-09T14:10:15Z,GeeksforGeeks
cybersecurity basics,BLRFduFGrfI,Complete CyberSecurity Roadmap 2025 Beginner's Guide,"If you want to become an ethical hacker, this roadmap will help you achieve that. I will guide you on where to get started and how to become an ethical hacker step by step. This video is a beginner's guide to become an ethical hacker in 2024 Checkout CyberSecurity Courses by Simplilearn: CyberSecurity Checkout my English channel here: 2LwuQxpvo2HQ Instagram: python, C, C++, Java, JavaScript and Other Cheatsheets ++ : Playlist: 9lII9agrsRZjFECeFuWY5ev2pQlk Learn in One Video ++ : Python Course wi",506320,20557,15.07,"python, javascript, php, become, ethical, hacker, java, css, guide, step, video, checkout, cybersecurity, instagram, playlist, course, projects, min, html, angular",20,Beginner,16.67,83.33,0.0,12,https://www.youtube.com/watch?v=BLRFduFGrfI,2024-09-11T11:46:10Z,CodeWithHarry
cybersecurity basics,VJelZrYc49c,"01 Network Security Basics Explained | Information Security, Encryption & Decryption for Beginners","Hi Friends, SUPER THANKS is enabled by YouTube and if any viewer want to contribute any financial support not mandatory you can use this option SUPER THANKS which will be available just below the title of every video. Thanks for your love and support towards our channel. Cryptography NetworkSecurity CyberSecurity CNS Encryption Decryption InformationSecurity CRYPTOGRAPHY & NETWORK SECURITY / INFORMATION SECURITY SVkwo3 COMPUTER NETWORKS U81W eklMFE3 ETHICAL HACKING OPERATING SYSTEM XML eXtensibl",463154,4971,20.47,"python, java, tutorials, learn, hours, beginners, telugu, thanks, script, tutorial, super, support, cryptography, security, system, html, editor, linux, unix, mysql",20,Beginner,60.0,40.0,0.0,15,https://www.youtube.com/watch?v=VJelZrYc49c,2017-01-28T05:27:35Z,Sundeep Saradhi Kanthety
cybersecurity basics,ULGILG-ZhO0,Introduction to Cybersecurity,"See this entire course on the Intro to Cybersecurity playlist. The need for cybersecurity professionals continues to grow. CBT Nuggets trainer Keith Barker explains why security is more important than ever, and how to enter the burgeoning career field. What are Intro to IT courses? We all have to start somewhere. Intro to IT courses allow aspiring and seasoned IT pros alike to explore the different corners of the IT career field. These free, open courses are taught at a level anyone can understa",451400,7069,8.35,"nuggets, cbt, intro, cybersecurity, courses, career, field, free, see, entire, course, playlist, need, professionals, continues, grow, trainer, keith, barker, explains",20,Beginner,53.33,33.33,13.33,15,https://www.youtube.com/watch?v=ULGILG-ZhO0,2019-02-01T01:03:08Z,CBT Nuggets
cybersecurity basics,I_rXtWgpR2w,Bug Bounty expectations vs Reality,CyberSecurity Basics: Watch other POC's Videos: ZNPPBO6 Watch other Blogs: TG Watch my blogs: true or false game 4e408032c05a Follow on Instagram: cybersecurity limited/ Follow on Telegram: bugbounty hacking learning webinar,784870,9640,0.15,"watch, cybersecurity, blogs, follow, basics, poc, videos, true, false, game, instagram, telegram, bugbounty, hacking, learning, webinar",16,Beginner,40.0,46.67,13.33,15,https://www.youtube.com/watch?v=I_rXtWgpR2w,2023-01-31T02:42:26Z,AJAK Cybersecurity 
cybersecurity basics,BEskYHiyl8E,Why Cybersecurity Training is a SCAM,"Cyber Security should never be your first class. Learn basic system administration A+ , then networking network+, CCNA then maybe IT Security. Free Full IT Fundamentals Class: Link to my courses: My Udemy class for CompTIA A+ 220 1101 Core 1 a plus core 1 course hands on training/?couponCode=SEP2025 My Udemy class for CompTIA A+ 220 1101 Core 1 Practice Exams My Udemy class for CompTIA A+ 220 1102 Core 2 a plus core 2 exam prep/?couponCode=SEP2025 My Udemy class for CompTIA A+ 220 1102 Core 2 Pr",431798,20465,10.62,"class, udemy, comptia, core, practice, exams, security, plus, cyber, never, first, learn, basic, system, administration, networking, ccna, maybe, free, full",20,Beginner,60.0,33.33,6.67,15,https://www.youtube.com/watch?v=BEskYHiyl8E,2024-07-02T16:26:13Z,Technical Institute of America
cybersecurity basics,Asxu8gO1Jt4,Cybersecurity Roadmap,: : COMP101 : : : Ghareebelshaikh : : : : CyMwswTIH9QmJ3YQ/join : contact@ghareeb.website : : : : elshaikh/ : elshaikh a0a750134/,422118,18898,8.9,"ghareebelshaikh, contact, elshaikh",3,Intermediate,0.0,100.0,0.0,15,https://www.youtube.com/watch?v=Asxu8gO1Jt4,2024-03-28T19:58:13Z,غريب الشيخ || Ghareeb Elshaikh
cybersecurity basics,xzGeiguILy8,"What is Networking, Types of Networking, IP Address, Ports Complete Concept | Ethical Hacking 2023","In this video, We are explaining What is Networking, Types of Networking, IP Addresses, Ports Complete Concept | Ethical Hacking 2023. Please do watch the complete video for in depth information. Timestamp: 0:00 | Networking Introduction 0:38 | What is Computer Networking? 2:18 | How it Work? 8:22 | Types of Networks in Networking 10:21 | What is IP Address? 12:48 | IPv4 vs IPv6 14:40 | Types of IP Address 17:36 | Role of Port in Networking JOIN: Link to our ""English Youtube Channel"": WsCubeTech",409091,9711,23.28,"networking, complete, hacking, types, digital, marketing, available, video, ethical, please, information, link, playlist, address, youtube, help, facebook, ads, twitter, made",20,Beginner,53.33,40.0,6.67,15,https://www.youtube.com/watch?v=xzGeiguILy8,2021-06-13T15:00:33Z,WsCube Tech
cybersecurity basics,v7BNtpw53AA,The Complete Cybersecurity Roadmap: Land a Cybersecurity Job in 10 Months,The complete step by step roadmap to land your first cybersecurity job in 10 months or less. Join this channel to get access to perks: V0ZXdmDpPBA/join Stay connected: Full Courses: Twitter: Facebook: Instagram: LinkedIn: Tutorials uQrJ0TkZlc?si=CgNwkAU760a5nRA6 7ltWEZSuqQ cybersecurity coding techjobs,410029,15191,5.9,"step, cybersecurity, complete, roadmap, land, first, job, months, less, join, channel, get, access, perks, stay, connected, full, courses, twitter, facebook",20,Intermediate,46.67,53.33,0.0,15,https://www.youtube.com/watch?v=v7BNtpw53AA,2025-01-14T12:31:01Z,Programming with Mosh
